9.821516	-0.014366	0.723086	9.763342	-0.055909	-0.138077	32.465541
9.831093	0.009577	0.684777	9.772934	-0.032044	-0.175817	32.507472
9.831093	0.000000	0.675199	9.772934	-0.041590	-0.185252	32.507472
9.826305	0.014366	0.703931	9.768138	-0.027271	-0.156947	32.504478
9.845459	0.019155	0.699142	9.787324	-0.022498	-0.161664	32.510467
9.840671	0.023943	0.694354	9.782528	-0.017725	-0.166382	32.504478
9.840671	0.023943	0.694354	9.782528	-0.017725	-0.166382	32.504478
	-0.008179	-0.133360	32.513462
9.845459	0.009577	0.713508	9.787324	-0.03209.845459	0.033521	0.727874	9.78732444	-0.147512	32.513462
9.850248	0.019155	0.689565	9.792121	-0.022498	-0.171099	32.513462
9.835883	-0.004789	0.703931	9.777732	-0.046363	-0.156947	32.510467
9.840671	-0.028732	0.670411	9.782528	-0.070228	-0.189969	32.501483
9.831093	-0.038309	0.670411	9.772934	-0.079775	-0.189969	32.489501
9.831093	-0.038309	0.670411	9.772934	-0.079775	-0.189969	32.489501
9.850248	-0.028732	0.656045	9.792121	-0.070228	-0.204122	32.501483
9.845459	-0.023943	0.660833	9.787324	-0.065455	-0.199404	32.507472
9.845459	-0.014366	0.694354	9.787324	-0.055909	-0.166382	32.510467
9.850248	0.004789	0.694354	9.792121	-0.036817	-0.166382	32.513462
9.845459	0.047886	0.723086	9.787324	0.006140	-0.138077	32.510467
9.845459	0.047886	0.723086	9.787324	0.006140	-0.138077	32.510467
9.840671	0.052675	0.742240	9.782528	0.010913	-0.119207	32.510467
9.840671	0.047886	0.737452	9.782528	0.006140	-0.123925	32.522449
9.840671	0.047886	0.727874	9.782528	0.006140	-0.133360	32.510467
9.821516	0.047886	0.708720	9.763342	0.006140	-0.152230	32.519454
9.845459	0.028732	0.708720	9.787324	-0.012952	-0.152230	32.504478
9.864614	-0.009577	0.665622	9.806511	-0.051136	-0.194687	32.501483
9.864614	-0.009577	0.665622	9.806511	-0.051136	-0.194687	32.501483
9.840671	-0.052675	0.679988	9.782528	-0.094094	-0.180534	32.519454
9.845459	-0.052675	0.646467	9.787324	-0.094094	-0.213557	32.513462
9.840671	-0.023943	0.660833	9.782528	-0.065455	-0.199404	32.510467
9.835883	-0.019155	0.660833	9.777732	-0.060682	-0.199404	32.513462
9.840671	-0.038309	0.665622	9.782528	-0.079775	-0.194687	32.519454
9.845459	0.009577	0.732663	9.787324	-0.032044	-0.128642	32.519454
9.845459	0.009577	0.732663	9.787324	-0.032044	-0.128642	32.519454
9.831093	0.038309	0.737452	9.772934	-0.003406	-0.123925	32.519454
9.831093	0.081407	0.742240	9.772934	0.039552	-0.119207	32.513462
9.855037	0.052675	0.708720	9.796918	0.010913	-0.152230	32.516456
9.859826	0.043098	0.766184	9.801714	0.001367	-0.095620	32.507472
9.845459	0.023943	0.694354	9.787324	-0.017725	-0.166382	32.516456
9.835883	0.000000	0.684777	9.777732	-0.041590	-0.175817	32.507472
9.835883	0.000000	0.684777	9.777732	-0.041590	-0.175817	32.507472
9.859826	-0.004789	0.656045	9.801714	-0.046363	-0.204122	32.522449
9.855037	-0.052675	0.660833	9.796918	-0.094094	-0.199404	32.519454
9.845459	-0.057464	0.641679	9.787324	-0.098867	-0.218274	32.507472
9.840671	-0.033521	0.608158	9.782528	-0.075002	-0.251297	32.504478
9.831093	0.004789	0.679988	9.772934	-0.036817	-0.180534	32.516456
9.831093	0.004789	0.679988	9.772934	-0.036817	-0.180534	32.516456
9.845459	-0.004789	0.694354	9.787324	-0.046363	-0.166382	32.513462
9.845459	0.028732	0.742240	9.787324	-0.012952	-0.119207	32.516456
9.835883	0.057464	0.761395	9.777732	0.015686	-0.100337	32.513462
9.840671	0.071830	0.747029	9.782528	0.030006	-0.114490	32.513462
9.835883	0.047886	0.742240	9.777732	0.006140	-0.119207	32.504478
9.850248	0.038309	0.713508	9.792121	-0.003406	-0.147512	32.513462
9.850248	0.038309	0.713508	9.792121	-0.003406	-0.147512	32.513462
9.840671	-0.009577	0.708720	9.782528	-0.051136	-0.152230	32.519454
9.845459	-0.019155	0.689565	9.787324	-0.060682	-0.171099	32.510467
9.855037	-0.033521	0.656045	9.796918	-0.075002	-0.204122	32.516456
9.855037	-0.067041	0.656045	9.796918	-0.108413	-0.204122	32.510467
9.845459	-0.014366	0.675199	9.787324	-0.055909	-0.185252	32.513462
9.831093	0.009577	0.670411	9.772934	-0.032044	-0.189969	32.513462
9.831093	0.009577	0.670411	9.772934	-0.032044	-0.189969	32.513462
9.840671	0.028732	0.708720	9.782528	-0.012952	-0.152230	32.516456
9.850248	0.014366	0.718297	9.792121	-0.027271	-0.142795	32.522449
9.826305	0.023943	0.708720	9.768138	-0.017725	-0.152230	32.528438
9.831093	0.067041	0.737452	9.772934	0.025232	-0.123925	32.507472
9.850248	0.057464	0.732663	9.792121	0.015686	-0.128642	32.510467
9.835883	-0.009577	0.723086	9.777732	-0.051136	-0.138077	32.516456
9.835883	-0.009577	0.723086	9.777732	-0.051136	-0.138077	32.516456
9.840671	0.019155	0.699142	9.782528	-0.022498	-0.161664	32.525444
9.840671	-0.009577	0.727874	9.782528	-0.051136	-0.133360	32.513462
9.845459	-0.023943	0.684777	9.787324	-0.065455	-0.175817	32.525444
9.845459	-0.019155	0.684777	9.787324	-0.060682	-0.175817	32.516456
9.859826	-0.043098	0.651256	9.801714	-0.084548	-0.208839	32.507472
9.859826	-0.043098	0.651256	9.801714	-0.084548	-0.208839	32.507472
9.859826	-0.023943	0.684777	9.801714	-0.065455	-0.175817	32.522449
9.840671	-0.023943	0.675199	9.782528	-0.065455	-0.185252	32.516456
9.845459	0.004789	0.703931	9.787324	-0.036817	-0.156947	32.519454
9.831093	0.033521	0.699142	9.772934	-0.008179	-0.161664	32.522449
9.850248	0.033521	0.708720	9.792121	-0.008179	-0.152230	32.516456
9.835883	0.038309	0.699142	9.777732	-0.003406	-0.161664	32.504478
9.835883	0.038309	0.699142	9.777732	-0.003406	-0.161664	32.504478
9.826305	0.023943	0.699142	9.768138	-0.017725	-0.161664	32.507472
9.840671	0.052675	0.718297	9.782528	0.010913	-0.142795	32.516456
9.835883	0.043098	0.699142	9.777732	0.001367	-0.161664	32.516456
9.835883	-0.004789	0.689565	9.777732	-0.046363	-0.171099	32.528438
9.845459	-0.028732	0.689565	9.787324	-0.070228	-0.171099	32.531433
9.845459	-0.019155	0.670411	9.787324	-0.060682	-0.189969	32.519454
