0.274441	0.105884	-7.999548	-0.000489	-0.000041	-0.000484	-32.841411	9.110587	39.544673	57.950569	12.077236	179.844787	27.655284
0.279219	0.101102	-8.008960	-0.000489	0.000359	0.000182	-32.841411	9.110587	39.544673	58.232944	12.231596	179.714309	27.655284
0.274441	0.120229	-7.999548	-0.000089	0.001291	0.000049	-32.841411	9.110587	39.544673	58.516548	12.390426	179.580032	27.640308
0.279219	0.110666	-8.023079	-0.001021	0.001158	-0.000084	-33.808052	5.874776	39.852302	58.802623	12.530321	179.456878	27.637313
0.279219	0.115447	-7.999548	-0.000222	0.000891	0.000848	-33.808052	5.874776	39.852302	59.087612	12.675849	179.328811	27.652290
0.269664	0.110666	-7.999548	0.000044	0.001424	0.000182	-33.808052	5.874776	39.852302	59.372962	12.821842	179.200637	27.643304
0.269664	0.105884	-8.018373	0.000177	0.000492	0.000049	-33.808052	5.874776	39.852302	59.657104	12.969049	179.071380	27.634319
0.283997	0.110666	-8.004255	-0.000622	-0.000707	0.000182	-35.614463	8.360411	40.013195	59.937770	13.131591	178.930145	27.643304
0.269664	0.110666	-8.008960	-0.000222	0.001024	-0.000084	-35.614463	8.360411	40.013195	60.221141	13.297512	178.785919	27.643304
0.269664	0.101102	-8.004255	0.000310	0.000891	0.000981	-35.614463	8.360411	40.013195	60.503353	13.468289	178.636947	27.637313
0.279219	0.096320	-8.004255	-0.000355	-0.000174	-0.000084	-35.614463	8.360411	40.013195	60.785240	13.637644	178.488830	27.640308
0.279219	0.101102	-8.023079	-0.000489	-0.000174	-0.000484	-35.614463	8.360411	40.013195	61.066658	13.808588	178.338943	27.634319
0.274441	0.110666	-8.023079	-0.001021	-0.000307	-0.000218	-33.234935	8.732662	39.557868	61.347511	13.986103	178.182571	27.649295
0.279219	0.105884	-8.013668	-0.000089	0.000359	-0.000617	-33.234935	8.732662	39.557868	61.629070	14.166793	178.024307	27.649295
0.269664	0.120229	-8.013668	-0.000222	0.000758	-0.000750	-33.234935	8.732662	39.557868	61.910350	14.350908	177.862365	27.640308
0.274441	0.110666	-8.023079	-0.000489	0.000092	-0.000883	-33.234935	8.732662	39.557868	62.190689	14.536132	177.698806	27.646299
0.264886	0.120229	-8.018373	-0.001154	-0.000041	-0.000351	-33.234935	8.732662	39.557868	62.470836	14.725909	177.529510	27.649295
0.269664	0.120229	-7.999548	-0.000888	0.000225	0.000315	-33.234935	8.732662	39.557868	62.750259	14.921050	177.354812	27.625333
0.279219	0.105884	-8.027785	0.000044	0.000225	0.000981	-34.814819	7.201394	40.464794	63.030651	15.111349	177.182647	27.649295
0.279219	0.125011	-8.013668	0.000044	-0.000174	0.000182	-34.814819	7.201394	40.464794	63.310432	15.304237	177.008270	27.646299
0.269664	0.105884	-7.999548	-0.000089	0.000092	-0.000484	-34.814819	7.201394	40.464794	63.590961	15.497020	176.833663	27.646299
0.283997	0.101102	-8.013668	-0.000089	0.000359	0.000182	-34.814819	7.201394	40.464794	63.871345	15.695158	176.653289	27.649295
0.274441	0.115447	-7.999548	-0.000755	-0.000440	0.000049	-33.995044	6.501658	37.489654	64.150726	15.894916	176.470184	27.631324
0.260109	0.110666	-8.013668	-0.000355	-0.000307	-0.000750	-33.995044	6.501658	37.489654	64.430503	16.096216	176.286178	27.637313
0.274441	0.086756	-7.994843	-0.000622	-0.000174	-0.000084	-33.995044	6.501658	37.489654	64.710334	16.301168	176.097564	27.658279
0.264886	0.110666	-8.013668	-0.000355	0.000359	-0.000484	-33.995044	6.501658	37.489654	64.990005	16.511445	175.904129	27.646299
0.260109	0.110666	-8.013668	-0.000089	0.000092	-0.000617	-33.995044	6.501658	37.489654	65.269027	16.725503	175.707214	27.640308
0.288774	0.110666	-8.018373	0.000444	-0.000307	-0.000084	-35.019035	7.378774	41.101810	65.547027	16.948482	175.502304	27.631324
0.264886	0.110666	-7.999548	-0.000888	0.000492	0.000581	-35.019035	7.378774	41.101810	65.824867	17.176013	175.290390	27.640308
0.274441	0.110666	-8.027785	-0.000622	0.000891	0.000182	-35.019035	7.378774	41.101810	66.103126	17.407854	175.074493	27.643304
0.269664	0.110666	-7.999548	0.000177	0.000092	-0.000484	-35.019035	7.378774	41.101810	66.380302	17.642822	174.856826	27.634319
0.260109	0.110666	-7.990135	-0.001288	0.001690	-0.000883	-35.019035	7.378774	41.101810	66.659797	17.881046	174.633544	27.640308
0.283997	0.110666	-8.018373	0.000177	0.000225	0.000448	-33.823364	7.389065	40.238632	66.936103	18.130863	174.400772	27.640308
0.274441	0.115447	-8.027785	0.000310	0.000225	-0.000084	-33.823364	7.389065	40.238632	67.212104	18.384748	174.164154	27.652290
0.264886	0.105884	-8.008960	0.000310	0.000625	-0.000084	-33.823364	7.389065	40.238632	67.488220	18.643480	173.922439	27.646299
0.269664	0.105884	-8.004255	0.000044	0.000492	-0.000084	-33.823364	7.389065	40.238632	67.763984	18.907741	173.674682	27.643304
0.269664	0.110666	-8.013668	0.000577	-0.000840	-0.000351	-33.823364	7.389065	40.238632	68.037811	19.177001	173.422836	27.637313
0.274441	0.110666	-8.041904	-0.000355	0.000492	0.000848	-34.418792	8.370703	39.150020	68.311119	19.463899	173.153625	27.637313
0.279219	0.110666	-8.013668	-0.001021	0.000625	0.000315	-34.418792	8.370703	39.150020	68.584228	19.754699	172.879531	27.640308
0.283997	0.120229	-8.023079	-0.000355	0.000625	0.000049	-34.418792	8.370703	39.150020	68.856666	20.053209	172.598709	27.643304
0.274441	0.110666	-7.999548	-0.000489	-0.000174	0.000049	-34.418792	8.370703	39.150020	69.127822	20.356674	172.312637	27.628328
0.279219	0.101102	-8.004255	-0.001154	0.000891	-0.000351	-34.418792	8.370703	39.150020	69.400764	20.666093	172.019470	27.625333
0.264886	0.115447	-8.013668	0.000177	-0.000174	-0.000084	-33.222724	7.599394	39.161350	69.671798	20.980749	171.721527	27.637313
0.279219	0.115447	-8.023079	-0.000089	0.000092	0.000715	-33.222724	7.599394	39.161350	69.942024	21.306236	171.412033	27.646299
0.279219	0.110666	-7.990135	-0.000755	0.000092	0.000448	-33.222724	7.599394	39.161350	70.211776	21.637411	171.095764	27.640308
0.269664	0.110666	-8.037198	-0.000755	0.000225	0.000315	-33.222724	7.599394	39.161350	70.481185	21.976480	170.771484	27.646299
0.283997	0.110666	-8.013668	-0.000222	0.000225	0.000182	-33.222724	7.599394	39.161350	70.750236	22.325206	170.438278	27.640308
0.274441	0.115447	-8.018373	0.000710	0.000492	-0.000351	-34.625915	8.538300	40.214103	71.017944	22.687278	170.094406	27.625333
0.269664	0.125011	-8.023079	-0.000222	0.000758	-0.000750	-34.625915	8.538300	40.214103	71.285354	23.057298	169.741226	27.646299
0.283997	0.120229	-7.999548	-0.001154	-0.000440	0.000315	-34.625915	8.538300	40.214103	71.550048	23.438198	169.375518	27.652290
0.269664	0.105884	-8.032492	-0.000888	0.000891	-0.000084	-34.625915	8.538300	40.214103	71.816047	23.828422	169.000610	27.640308
0.269664	0.105884	-8.008960	-0.001288	0.000758	-0.000218	-34.625915	8.538300	40.214103	72.081069	24.228084	168.615600	27.631324
0.269664	0.105884	-8.018373	-0.000222	0.000359	-0.000218	-34.028175	8.738845	39.563892	72.344612	24.642570	168.217910	27.670261
0.279219	0.101102	-8.018373	-0.000888	0.000092	-0.000218	-34.028175	8.738845	39.563892	72.606903	25.066944	167.809219	27.640308
0.264886	0.110666	-8.008960	-0.000489	0.000359	-0.000351	-34.028175	8.738845	39.563892	72.868576	25.504880	167.387496	27.643304
0.274441	0.115447	-8.027785	-0.000489	0.000092	0.000049	-34.028175	8.738845	39.563892	73.128326	25.957008	166.951400	27.649295
0.269664	0.105884	-8.032492	-0.000089	0.000625	-0.000351	-34.431003	9.503973	39.546539	73.387634	26.427064	166.499252	27.640308
0.274441	0.110666	-8.032492	-0.000489	0.000758	-0.000484	-34.431003	9.503973	39.546539	73.646018	26.911001	166.032546	27.646299
0.264886	0.120229	-8.023079	-0.000888	0.000492	0.000315	-34.431003	9.503973	39.546539	73.902069	27.412643	165.547348	27.640308
0.264886	0.110666	-8.027785	0.000310	-0.000041	-0.000617	-34.431003	9.503973	39.546539	74.157211	27.925117	165.053161	27.652290
0.274441	0.110666	-8.008960	0.000577	0.000092	-0.000084	-34.431003	9.503973	39.546539	74.411018	28.457038	164.539718	27.640308
0.264886	0.115447	-8.018373	-0.000355	-0.000440	-0.001150	-34.431003	9.503973	39.546539	74.663604	28.998531	164.015441	27.634319
0.260109	0.115447	-8.004255	-0.000755	0.000492	-0.000218	-33.237838	8.722878	39.984935	74.916198	29.557807	163.470840	27.637313
0.269664	0.091538	-8.008960	0.000310	0.000625	0.000448	-33.237838	8.722878	39.984935	75.166778	30.136102	162.908401	27.631324
0.274441	0.120229	-7.994843	0.001376	0.000092	-0.000084	-33.237838	8.722878	39.984935	75.415863	30.736452	162.325698	27.637313
0.283997	0.110666	-8.004255	0.000310	0.000225	0.000049	-33.237838	8.722878	39.984935	75.663291	31.354434	161.723571	27.643304
0.279219	0.105884	-8.041904	-0.000089	0.000359	-0.000218	-32.835006	7.957753	40.002292	75.910644	31.985923	161.105758	27.640308
0.283997	0.101102	-8.018373	0.000577	-0.000041	-0.000883	-32.835006	7.957753	40.002292	76.156349	32.634784	160.471542	27.646299
0.274441	0.105884	-8.032492	0.000177	-0.000307	-0.000084	-32.835006	7.957753	40.002292	76.399383	33.309600	159.810592	27.646299
0.264886	0.110666	-8.013668	-0.000489	0.000625	-0.000084	-32.835006	7.957753	40.002292	76.641151	34.009593	159.123260	27.637313
0.274441	0.110666	-7.990135	-0.000489	0.000758	-0.000084	-32.835006	7.957753	40.002292	76.881179	34.735691	158.409713	27.640308
0.274441	0.110666	-7.990135	-0.000622	0.000359	-0.000484	-34.211269	7.421507	38.960437	77.119773	35.480224	157.676895	27.637313
0.274441	0.105884	-8.013668	-0.000489	0.000359	-0.000484	-34.211269	7.421507	38.960437	77.356346	36.251644	156.917251	27.652290
0.269664	0.129793	-8.004255	-0.000888	0.000225	0.000049	-34.211269	7.421507	38.960437	77.589279	37.055969	156.124023	27.646299
0.269664	0.115447	-8.004255	-0.000888	0.000359	-0.000218	-34.211269	7.421507	38.960437	77.820838	37.888381	155.302551	27.646299
0.279219	0.101102	-8.023079	-0.000222	0.000225	0.000049	-34.211269	7.421507	38.960437	78.049186	38.750549	154.452102	27.634319
0.279219	0.105884	-8.023079	-0.000222	0.001024	0.000981	-34.430606	8.722371	40.421043	78.273246	39.663467	153.552581	27.649295
0.269664	0.105884	-8.023079	-0.000355	0.000492	0.000315	-34.430606	8.722371	40.421043	78.494346	40.604358	152.624877	27.631324
0.283997	0.115447	-8.027785	0.000044	-0.000041	0.000581	-34.430606	8.722371	40.421043	78.711250	41.582080	151.660919	27.646299
0.279219	0.101102	-7.985430	-0.000622	0.000625	0.000049	-34.430606	8.722371	40.421043	78.926406	42.594055	150.661590	27.643304
0.288774	0.110666	-7.999548	0.000044	0.000092	-0.000084	-34.430606	8.722371	40.421043	79.137115	43.643394	149.625808	27.646299
0.283997	0.101102	-8.056022	-0.000355	0.000625	0.000182	-35.001613	7.437475	38.539394	79.346557	44.726863	148.553359	27.631324
0.269664	0.096320	-8.023079	-0.000355	0.001158	-0.000084	-35.001613	7.437475	38.539394	79.553207	45.853801	147.437332	27.637313
0.279219	0.120229	-7.990135	0.000976	0.001158	0.000581	-35.001613	7.437475	38.539394	79.754142	47.033267	146.270584	27.637313
0.274441	0.105884	-7.985430	-0.000489	0.000625	-0.000218	-35.001613	7.437475	38.539394	79.951751	48.248535	145.065872	27.625333
0.274441	0.120229	-8.004255	-0.000622	-0.000041	0.000182	-35.001613	7.437475	38.539394	80.143180	49.510627	143.814086	27.649295
0.283997	0.115447	-8.008960	-0.001021	0.000625	0.000049	-33.029720	6.601278	41.107116	80.331794	50.816104	142.515426	27.640308
0.283997	0.105884	-8.013668	0.000444	0.000758	-0.000484	-33.029720	6.601278	41.107116	80.516143	52.170917	141.169509	27.637313
0.274441	0.115447	-8.008960	-0.000222	0.000225	-0.000484	-33.029720	6.601278	41.107116	80.694328	53.574172	139.774078	27.649295
0.269664	0.110666	-7.999548	0.000444	0.000359	-0.000218	-33.029720	6.601278	41.107116	80.866790	55.032623	138.324325	27.631324
0.274441	0.115447	-8.004255	0.000177	0.000225	-0.000351	-33.029720	6.601278	41.107116	81.032836	56.543590	136.821548	27.637313
0.269664	0.110666	-8.023079	0.000044	0.000492	0.000448	-33.820461	7.398848	39.811565	81.190856	58.121070	135.254013	27.637313
0.279219	0.115447	-8.023079	-0.000222	0.000225	0.000182	-33.820461	7.398848	39.811565	81.342086	59.752639	133.631973	27.637313
0.260109	0.120229	-8.013668	-0.000888	0.000492	0.000315	-33.820461	7.398848	39.811565	81.485946	61.441146	131.951873	27.628328
0.269664	0.105884	-8.008960	-0.000222	0.000359	-0.000484	-33.820461	7.398848	39.811565	81.623794	63.182216	130.220108	27.649295
0.279219	0.105884	-7.999548	-0.000355	0.000359	-0.000484	-33.820461	7.398848	39.811565	81.753807	64.979484	128.431869	27.640308
0.274441	0.105884	-8.004255	-0.000222	0.000625	-0.000351	-34.619712	7.776267	40.234470	81.875274	66.837249	126.583801	27.640308
0.279219	0.096320	-8.008960	-0.000089	0.000092	-0.000484	-34.619712	7.776267	40.234470	81.987953	68.738174	124.692687	27.643304
0.264886	0.105884	-8.008960	0.000843	0.000758	0.000049	-34.619712	7.776267	40.234470	82.090827	70.698852	122.742996	27.631324
0.274441	0.110666	-8.041904	0.000577	0.000492	-0.000218	-34.619712	7.776267	40.234470	82.184677	72.707633	120.744781	27.634319
0.269664	0.105884	-8.023079	0.000310	0.000891	0.000182	-33.823760	8.170667	39.364124	82.267288	74.766998	118.696548	27.646299
0.274441	0.115447	-8.018373	0.000310	0.000092	-0.001416	-33.823760	8.170667	39.364124	82.341781	76.859115	116.615608	27.628328
0.279219	0.110666	-8.037198	-0.000755	-0.000307	-0.000084	-33.823760	8.170667	39.364124	82.404098	78.988525	114.495704	27.640308
0.264886	0.110666	-8.018373	-0.000089	0.000891	0.000448	-33.823760	8.170667	39.364124	82.455406	81.156791	112.337669	27.637313
0.283997	0.110666	-8.008960	0.000177	-0.000174	-0.001283	-33.823760	8.170667	39.364124	82.498237	83.343086	110.162117	27.643304
0.274441	0.110666	-8.008960	-0.001154	0.000359	-0.000484	-33.823760	8.170667	39.364124	82.529106	85.556823	107.956947	27.655284
0.274441	0.120229	-8.027785	-0.000888	0.000225	0.000715	-34.415691	7.989688	39.160205	82.547073	87.781295	105.741020	27.643304
0.269664	0.101102	-7.999548	0.000310	-0.000307	0.000049	-34.415691	7.989688	39.160205	82.555580	90.005783	103.526779	27.646299
0.269664	0.110666	-8.013668	0.000177	0.000225	0.001114	-34.415691	7.989688	39.160205	82.551261	92.238647	101.303855	27.637313
0.279219	0.101102	-8.032492	0.000310	-0.000573	0.000448	-34.415691	7.989688	39.160205	82.536972	94.458023	99.094589	27.643304
0.279219	0.105884	-8.018373	0.000310	-0.000573	-0.000084	-34.415691	7.989688	39.160205	82.512397	96.661689	96.900894	27.640308
0.269664	0.105884	-7.990135	-0.000888	0.001024	-0.000484	-33.421329	8.187143	38.506977	82.476577	98.863128	94.708129	27.643304
0.255331	0.110666	-7.999548	-0.000622	0.000492	0.000049	-33.421329	8.187143	38.506977	82.429229	101.031776	92.548530	27.652290
0.269664	0.110666	-7.999548	-0.000622	-0.000041	0.000182	-33.421329	8.187143	38.506977	82.371047	103.170349	90.418937	27.661275
0.264886	0.110666	-8.013668	0.000044	0.000492	-0.000351	-33.421329	8.187143	38.506977	82.303207	105.277572	88.321548	27.634319
0.274441	0.110666	-8.004255	-0.000089	0.000625	-0.000084	-34.021572	7.195210	40.458766	82.226783	107.352714	86.253089	27.634319
0.274441	0.115447	-8.018373	-0.000222	0.001024	-0.000218	-34.021572	7.195210	40.458766	82.140129	109.390457	84.221710	27.640308
0.274441	0.110666	-8.032492	-0.000355	0.000492	-0.000084	-34.021572	7.195210	40.458766	82.044235	111.373298	82.245002	27.634319
0.279219	0.105884	-8.013668	-0.000222	0.000225	-0.000084	-34.021572	7.195210	40.458766	81.939537	113.305030	80.319519	27.640308
0.264886	0.115447	-8.008960	0.000444	0.000359	0.000581	-34.021572	7.195210	40.458766	81.824974	115.177505	78.454162	27.634319
0.264886	0.101102	-8.023079	0.000444	0.000625	0.000848	-34.021572	7.195210	40.458766	81.702156	116.999679	76.639053	27.631324
0.264886	0.110666	-7.994843	0.000044	0.000225	-0.000484	-33.613536	7.622053	38.310226	81.571838	118.768928	74.877853	27.640308
0.264886	0.110666	-8.018373	0.000177	0.000225	0.000981	-33.613536	7.622053	38.310226	81.432304	120.472053	73.182952	27.655284
0.279219	0.110666	-7.990135	0.000044	-0.000174	0.000315	-33.613536	7.622053	38.310226	81.286499	122.119903	71.543022	27.649295
0.269664	0.101102	-7.999548	0.000710	-0.000041	0.000448	-33.613536	7.622053	38.310226	81.134086	123.715042	69.956726	27.631324
0.293552	0.101102	-8.023079	-0.000089	0.000092	-0.000218	-34.412391	7.217869	39.607643	80.976135	125.263542	68.414390	27.625333
0.260109	0.110666	-8.027785	-0.000355	0.000758	-0.000218	-34.412391	7.217869	39.607643	80.811340	126.760856	66.922645	27.637313
0.264886	0.101102	-8.027785	-0.000355	0.000891	-0.000084	-34.412391	7.217869	39.607643	80.640731	128.205581	65.483421	27.634319
0.264886	0.101102	-7.994843	-0.000355	0.000625	-0.000084	-34.412391	7.217869	39.607643	80.464729	129.595703	64.098724	27.640308
0.274441	0.110666	-8.004255	-0.000489	-0.000041	-0.000351	-34.412391	7.217869	39.607643	80.283782	130.931579	62.768035	27.634319
0.283997	0.105884	-8.018373	-0.000489	0.001024	-0.000351	-34.028373	9.129647	39.126640	80.094619	132.213317	61.495544	27.634319
0.274441	0.115447	-8.023079	-0.000089	0.000758	-0.000084	-34.028373	9.129647	39.126640	79.900848	133.441268	60.277393	27.637313
0.269664	0.110666	-8.008960	-0.000089	0.000625	0.000182	-34.028373	9.129647	39.126640	79.703094	134.618988	59.109401	27.640308
0.269664	0.105884	-7.990135	0.000044	0.000225	0.000715	-34.028373	9.129647	39.126640	79.501670	135.745498	57.992858	27.634319
0.274441	0.125011	-8.013668	0.000044	0.001291	0.000049	-34.028373	9.129647	39.126640	79.295181	136.837570	56.910465	27.637313
0.264886	0.105884	-8.032492	-0.000888	-0.000041	0.000049	-34.415889	8.380486	38.722953	79.087684	137.888702	55.866210	27.634319
0.279219	0.115447	-8.013668	0.000044	0.001690	-0.000750	-34.415889	8.380486	38.722953	78.875373	138.913101	54.849712	27.634319
0.264886	0.096320	-8.018373	0.000310	0.000891	-0.000218	-34.415889	8.380486	38.722953	78.660629	139.895217	53.876003	27.634319
0.264886	0.105884	-8.008960	0.000710	0.001024	-0.000484	-34.415889	8.380486	38.722953	78.442932	140.841140	52.938926	27.634319
0.255331	0.115447	-8.023079	-0.000355	0.000758	-0.000084	-34.415889	8.380486	38.722953	78.221954	141.746459	52.040813	27.634319
0.274441	0.120229	-8.023079	0.000044	0.000492	-0.000084	-34.024673	7.576228	40.448585	77.999122	142.620285	51.172420	27.625333
0.279219	0.115447	-8.018373	-0.000355	0.000891	-0.000351	-34.024673	7.576228	40.448585	77.773406	143.466232	50.331134	27.631324
0.260109	0.115447	-7.990135	-0.000489	0.001024	0.000448	-34.024673	7.576228	40.448585	77.544548	144.277175	49.524623	27.628328
0.269664	0.120229	-7.999548	-0.000489	0.000492	0.000315	-34.024673	7.576228	40.448585	77.314132	145.055953	48.750301	27.646299
0.269664	0.105884	-7.999548	-0.000222	0.000492	0.000581	-34.024673	7.576228	40.448585	77.081840	145.807388	48.003650	27.625333
0.269664	0.110666	-8.008960	0.000177	0.000492	-0.001150	-34.412391	7.217869	39.607643	76.849105	146.543640	47.271972	27.637313
0.269664	0.115447	-8.004255	0.000310	0.000092	-0.000218	-34.412391	7.217869	39.607643	76.613967	147.247955	46.572452	27.643304
0.264886	0.105884	-8.004255	-0.000089	0.001424	-0.000218	-34.412391	7.217869	39.607643	76.375289	147.933380	45.891075	27.640308
0.269664	0.115447	-7.994843	0.000444	0.000891	-0.001150	-34.412391	7.217869	39.607643	76.136322	148.597061	45.232044	27.631324
0.279219	0.115447	-8.004255	0.000177	0.000359	0.000182	-34.412391	7.217869	39.607643	75.895446	149.229019	44.604484	27.637313
0.269664	0.115447	-8.023079	0.000976	0.000891	-0.000617	-35.602256	7.227145	39.616680	75.653312	149.847671	43.991077	27.646299
0.269664	0.105884	-8.013668	-0.000355	0.001024	0.000182	-35.602256	7.227145	39.616680	75.408744	150.442077	43.400020	27.634319
0.283997	0.101102	-8.013668	0.000310	0.000359	-0.000617	-35.602256	7.227145	39.616680	75.164260	151.020156	42.826175	27.643304
0.269664	0.115447	-8.018373	0.000710	0.000092	-0.000084	-35.602256	7.227145	39.616680	74.918632	151.574676	42.276428	27.628328
